myindex,sum
20150309_J,-7600.0
20150309_JD,20.0
20150309_JM,-7980.0
20150309_L,-325.0
20150309_M,-30.0
20150309_MA,-1120.0
20150309_OI,-780.0
20150309_PP,-685.0
20150309_RB,-780.0
20150309_RM,-40.0
20150309_RU,-13000.0
20150309_SR,470.0
20150309_TA,-1000.0
20150309_YY,520.0
20150309_ZC,0.0
20150309_ZN,-4575.0
20150309_p,1720.0
20150310_A,350.0
20150310_AG,315.0
20150310_AL,2150.0
20150310_AU,13999.96
20150310_BU,0.0
20150310_C,2120.0
20150310_CF,3075.0
20150310_CS,7670.0
20150310_CU,-12450.0
20150310_FG,2960.0
20150310_HC,4640.0
20150310_I,1200.0
20150310_J,4550.0
20150310_JD,-535.0
20150310_JM,-2130.0
20150310_L,-150.0
20150310_M,-120.0
20150310_MA,-1840.0
20150310_OI,540.0
20150310_PP,925.0
20150310_RB,4300.0
20150310_RM,-330.0
20150310_RU,3400.0
20150310_SR,-1610.0
20150310_TA,1160.0
20150310_YY,5300.0
20150310_ZC,0.0
20150310_ZN,3900.0
20150310_p,2540.0
20150311_A,-4340.0
20150311_AG,610.0
20150311_AL,-50.0
20150311_AU,32299.98
20150311_BU,0.0
20150311_C,-380.0
20150311_CF,-8450.0
20150311_CS,-1500.0
20150311_CU,7600.0
20150311_FG,1300.0
20150311_HC,1340.0
20150311_I,-600.0
20150311_J,-3000.0
20150311_JD,-770.0
20150311_JM,-1740.0
20150311_L,375.0
20150311_M,-180.0
20150311_MA,-1560.0
20150311_OI,-1980.0
20150311_PP,535.0
20150311_RB,-2420.0
20150311_RM,-70.0
20150311_RU,-6700.0
20150311_SR,720.0
20150311_TA,-370.0
20150311_YY,-1100.0
20150311_ZC,0.0
20150311_ZN,9100.0
20150311_p,-1560.0
20150312_A,-1120.0
20150312_AG,-2500.0
20150312_AL,2775.0
20150312_AU,-19899.95
20150312_BU,0.0
20150312_C,110.0
20150312_CF,2275.0
20150312_CS,5940.0
20150312_CU,-24950.0
20150312_FG,-2480.0
20150312_HC,-4290.0
20150312_I,-1250.0
20150312_J,-1350.0
20150312_JD,-1500.0
20150312_JM,-270.0
20150312_L,500.0
20150312_M,-50.0
20150312_MA,-1110.0
20150312_OI,2960.0
20150312_PP,-1175.0
20150312_RB,-3930.0
20150312_RM,-400.0
20150312_RU,0.0
20150312_SR,-2550.0
20150312_TA,-140.0
20150312_YY,3000.0
20150312_ZC,0.0
20150312_ZN,-6950.0
20150312_p,1920.0
20150313_A,-940.0
20150313_AG,-275.0
20150313_AL,-475.0
20150313_AU,7249.94
20150313_BU,0.0
20150313_C,-700.0
20150313_CF,3825.0
20150313_CS,-970.0
20150313_CU,-8850.0
20150313_FG,1880.0
20150313_HC,2700.0
20150313_I,250.0
20150313_J,2100.0
20150313_JD,-3170.0
20150313_JM,-2160.0
20150313_L,-1050.0
20150313_M,2080.0
20150313_MA,-2900.0
20150313_OI,6760.0
20150313_PP,-580.0
20150313_RB,-140.0
20150313_RM,-190.0
20150313_RU,-6700.0
20150313_SR,-170.0
20150313_TA,7380.0
20150313_YY,9480.0
20150313_ZC,0.0
20150313_ZN,-1725.0
20150313_p,3100.0
20150316_A,520.0
20150316_AG,15.0
20150316_AL,-650.0
20150316_AU,6299.97
20150316_BU,-1400.0
20150316_C,-300.0
20150316_CF,100.0
20150316_CS,1860.0
20150316_CU,11850.0
20150316_FG,-2420.0
20150316_HC,-3180.0
20150316_I,-7150.0
20150316_J,-3550.0
20150316_JD,-595.0
20150316_JM,-930.0
20150316_L,-6925.0
20150316_M,-790.0
20150316_MA,-340.0
20150316_OI,-420.0
20150316_PP,-10.0
20150316_RB,280.0
20150316_RM,-50.0
20150316_RU,-19650.0
20150316_SR,350.0
20150316_TA,-1750.0
20150316_YY,-1700.0
20150316_ZC,0.0
20150316_ZN,-2250.0
20150316_p,20.0
20150317_A,-2770.0
20150317_AG,-35.0
20150317_AL,1875.0
20150317_AU,11149.95
20150317_BU,660.0
20150317_C,510.0
20150317_CF,4800.0
20150317_CS,-550.0
20150317_CU,-20850.0
20150317_FG,-1280.0
20150317_HC,-80.0
20150317_I,11950.0
20150317_J,16100.0
20150317_JD,-1770.0
20150317_JM,2460.0
20150317_L,1075.0
20150317_M,2480.0
20150317_MA,2640.0
20150317_OI,4760.0
20150317_PP,0.0
20150317_RB,-60.0
20150317_RM,220.0
20150317_RU,14850.0
20150317_SR,50.0
20150317_TA,-2690.0
20150317_YY,4480.0
20150317_ZC,0.0
20150317_ZN,-550.0
20150317_p,5020.0
20150318_A,-1370.0
20150318_AG,-12320.0
20150318_AL,3800.0
20150318_AU,-35349.92
20150318_BU,-1320.0
20150318_C,-470.0
20150318_CF,-975.0
20150318_CS,-3260.0
20150318_CU,41200.0
20150318_FG,-3880.0
20150318_HC,-1880.0
20150318_I,1400.0
20150318_J,8450.0
20150318_JD,4125.0
20150318_JM,2460.0
20150318_L,-11700.0
20150318_M,-2300.0
20150318_MA,3860.0
20150318_OI,-8560.0
20150318_PP,0.0
20150318_RB,-130.0
20150318_RM,-130.0
20150318_RU,-11550.0
20150318_SR,-730.0
20150318_TA,-1190.0
20150318_YY,-15580.0
20150318_ZC,0.0
20150318_ZN,1450.0
20150318_p,-8660.0
20150319_A,-330.0
20150319_AG,660.0
20150319_AL,15925.0
20150319_AU,-2749.96
20150319_BU,-500.0
20150319_C,980.0
20150319_CF,6100.0
20150319_CS,-1680.0
20150319_CU,-55400.0
20150319_FG,4120.0
20150319_HC,-60.0
20150319_I,1700.0
20150319_J,4400.0
20150319_JD,-4330.0
20150319_JM,2940.0
20150319_L,-9475.0
20150319_M,2220.0
20150319_MA,1020.0
20150319_OI,-2000.0
20150319_PP,-445.0
20150319_RB,-150.0
20150319_RM,140.0
20150319_RU,-650.0
20150319_SR,0.0
20150319_TA,-510.0
20150319_YY,-700.0
20150319_ZC,0.0
20150319_ZN,-3425.0
20150319_p,-120.0
20150320_A,-1020.0
20150320_AG,11655.0
20150320_AL,-3050.0
20150320_AU,9699.99
20150320_BU,-2420.0
20150320_C,-1920.0
20150320_CF,3375.0
20150320_CS,-1090.0
20150320_CU,60850.0
20150320_FG,2320.0
20150320_HC,-1840.0
20150320_I,8000.0
20150320_J,7900.0
20150320_JD,-1040.0
20150320_JM,-1080.0
20150320_L,-20400.0
20150320_M,-3660.0
20150320_MA,830.0
20150320_OI,-4480.0
20150320_PP,4950.0
20150320_RB,1090.0
20150320_RM,-1090.0
20150320_RU,-27350.0
20150320_SR,-4890.0
20150320_TA,-1940.0
20150320_YY,-3620.0
20150320_ZC,0.0
20150320_ZN,-800.0
20150320_p,0.0
20150323_A,-240.0
20150323_AG,6030.0
20150323_AL,-2700.0
20150323_AU,4249.99
20150323_BU,8360.0
20150323_C,150.0
20150323_CF,-11650.0
20150323_CS,1950.0
20150323_CU,-18950.0
20150323_FG,1820.0
20150323_HC,2160.0
20150323_I,-7500.0
20150323_J,15000.0
20150323_JD,1035.0
20150323_JM,-750.0
20150323_L,18150.0
20150323_M,-640.0
20150323_MA,-6740.0
20150323_OI,200.0
20150323_PP,5475.0
20150323_RB,3390.0
20150323_RM,120.0
20150323_RU,36450.0
20150323_SR,4630.0
20150323_TA,2610.0
20150323_YY,920.0
20150323_ZC,0.0
20150323_ZN,3000.0
20150323_p,0.0
20150324_A,2910.0
20150324_AG,-1140.0
20150324_AL,-1650.0
20150324_AU,49.96
20150324_BU,-2340.0
20150324_C,-160.0
20150324_CF,-1500.0
20150324_CS,4870.0
20150324_CU,-36650.0
20150324_FG,-2680.0
20150324_HC,-840.0
20150324_I,-1050.0
20150324_J,13300.0
20150324_JD,-7105.0
20150324_JM,4950.0
20150324_L,5250.0
20150324_M,-540.0
20150324_MA,-80.0
20150324_OI,-100.0
20150324_PP,-1815.0
20150324_RB,-2200.0
20150324_RM,100.0
20150324_RU,-17200.0
20150324_SR,6530.0
20150324_TA,-500.0
20150324_YY,-580.0
20150324_ZC,0.0
20150324_ZN,-725.0
20150324_p,0.0
20150325_A,18980.0
20150325_AG,870.0
20150325_AL,-1925.0
20150325_AU,5800.0
20150325_BU,4040.0
20150325_C,-1180.0
20150325_CF,-350.0
20150325_CS,-2460.0
20150325_CU,-4100.0
20150325_FG,-1990.0
20150325_HC,-2740.0
20150325_I,-400.0
20150325_J,36500.0
20150325_JD,7230.0
20150325_JM,8730.0
20150325_L,4050.0
20150325_M,-1520.0
20150325_MA,0.0
20150325_OI,-1400.0
20150325_PP,-725.0
20150325_RB,-2950.0
20150325_RM,-410.0
20150325_RU,-3850.0
20150325_SR,-980.0
20150325_TA,-1490.0
20150325_YY,-2020.0
20150325_ZC,0.0
20150325_ZN,525.0
20150325_p,-40.0
20150326_A,-1910.0
20150326_AG,-475.0
20150326_AL,3650.0
20150326_AU,4349.98
20150326_BU,780.0
20150326_C,-2120.0
20150326_CF,1100.0
20150326_CS,2570.0
20150326_CU,-1150.0
20150326_FG,-580.0
20150326_HC,-1170.0
20150326_I,5500.0
20150326_J,43400.0
20150326_JD,1875.0
20150326_JM,-7950.0
20150326_L,4600.0
20150326_M,110.0
20150326_MA,0.0
20150326_OI,-7000.0
20150326_PP,2520.0
20150326_RB,1630.0
20150326_RM,480.0
20150326_RU,-5450.0
20150326_SR,1510.0
20150326_TA,-2430.0
20150326_YY,-1920.0
20150326_ZC,0.0
20150326_ZN,-750.0
20150326_p,-2700.0
20150327_A,6380.0
20150327_AG,-5290.0
20150327_AL,-925.0
20150327_AU,-10300.04
20150327_BU,-3100.0
20150327_C,2090.0
20150327_CF,-5125.0
20150327_CS,-480.0
20150327_CU,-10650.0
20150327_FG,-1180.0
20150327_HC,-670.0
20150327_I,-1000.0
20150327_J,-5600.0
20150327_JD,-930.0
20150327_JM,420.0
20150327_L,-5300.0
20150327_M,1680.0
20150327_MA,0.0
20150327_NI,5438.0
20150327_OI,2680.0
20150327_PP,-3480.0
20150327_RB,570.0
20150327_RM,870.0
20150327_RU,350.0
20150327_SR,6480.0
20150327_TA,3250.0
20150327_YY,1820.0
20150327_ZC,0.0
20150327_ZN,2075.0
20150327_p,1440.0
20150330_A,-2560.0
20150330_AG,230.0
20150330_AL,4275.0
20150330_AU,-11350.02
20150330_BU,0.0
20150330_C,480.0
20150330_CF,325.0
20150330_CS,800.0
20150330_CU,2600.0
20150330_FG,5320.0
20150330_HC,460.0
20150330_I,0.0
20150330_J,19300.0
20150330_JD,1110.0
20150330_JM,5340.0
20150330_L,5675.0
20150330_M,1670.0
20150330_MA,0.0
20150330_NI,6630.0
20150330_OI,80.0
20150330_PP,165.0
20150330_RB,100.0
20150330_RM,-160.0
20150330_RU,50.0
20150330_SR,2300.0
20150330_TA,3120.0
20150330_YY,2380.0
20150330_ZC,0.0
20150330_ZN,2650.0
20150330_p,120.0
20150331_A,-4750.0
20150331_AG,390.0
20150331_AL,375.0
20150331_AU,-200.0
20150331_BU,0.0
20150331_C,-10.0
20150331_CF,11775.0
20150331_CS,-1600.0
20150331_CU,-8350.0
20150331_FG,-3710.0
20150331_HC,1400.0
20150331_I,0.0
20150331_J,8100.0
20150331_JD,-1475.0
20150331_JM,-540.0
20150331_L,-8450.0
20150331_M,-10150.0
20150331_MA,-610.0
20150331_NI,4740.0
20150331_OI,-5480.0
20150331_PP,-2200.0
20150331_RB,890.0
20150331_RM,-7200.0
20150331_RU,-450.0
20150331_SR,2000.0
20150331_TA,-2050.0
20150331_YY,-4360.0
20150331_ZC,0.0
20150331_ZN,-3875.0
20150331_p,-2720.0
20150401_A,570.0
20150401_AG,-480.0
20150401_AL,1750.0
20150401_AU,0.0
20150401_BU,0.0
20150401_C,-440.0
20150401_CF,-5250.0
20150401_CS,-1670.0
20150401_CU,550.0
20150401_FG,830.0
20150401_HC,2080.0
20150401_I,750.0
20150401_J,-450.0
20150401_JD,0.0
20150401_JM,-330.0
20150401_L,4200.0
20150401_M,-2170.0
20150401_MA,2500.0
20150401_NI,-1750.0
20150401_OI,340.0
20150401_PP,15930.0
20150401_RB,1190.0
20150401_RM,-1510.0
20150401_RU,-2750.0
20150401_SR,1030.0
20150401_TA,-950.0
20150401_YY,840.0
20150401_ZC,0.0
20150401_ZN,2275.0
20150401_p,1300.0
20150402_A,6430.0
20150402_AG,-95.0
20150402_AL,-1850.0
20150402_AU,-5450.04
20150402_BU,5980.0
20150402_C,240.0
20150402_CF,-1475.0
20150402_CS,220.0
20150402_CU,-6200.0
20150402_FG,9700.0
20150402_HC,880.0
20150402_I,500.0
20150402_J,12750.0
20150402_JD,985.0
20150402_JM,2670.0
20150402_L,-4750.0
20150402_M,-2160.0
20150402_MA,-880.0
20150402_NI,5724.0
20150402_OI,-200.0
20150402_PP,-2980.0
20150402_RB,790.0
20150402_RM,-1760.0
20150402_RU,-1200.0
20150402_SR,-4560.0
20150402_TA,130.0
20150402_YY,580.0
20150402_ZC,0.0
20150402_ZN,2275.0
20150402_p,-860.0
20150403_A,3430.0
20150403_AG,-185.0
20150403_AL,1000.0
20150403_AU,15200.03
20150403_BU,-4260.0
20150403_C,240.0
20150403_CF,100.0
20150403_CS,430.0
20150403_CU,-6450.0
20150403_FG,3120.0
20150403_HC,1140.0
20150403_I,-650.0
20150403_J,2800.0
20150403_JD,1790.0
20150403_JM,4140.0
20150403_L,2675.0
20150403_M,-1610.0
20150403_MA,-190.0
20150403_NI,17198.0
20150403_OI,-1200.0
20150403_PP,-11210.0
20150403_RB,590.0
20150403_RM,-950.0
20150403_RU,-6200.0
20150403_SR,-570.0
20150403_TA,-1480.0
20150403_YY,-6540.0
20150403_ZC,0.0
20150403_ZN,5575.0
20150403_p,740.0
20150407_A,7980.0
20150407_AG,-600.0
20150407_AL,-1500.0
20150407_AU,-1500.05
20150407_BU,0.0
20150407_C,-20.0
20150407_CF,3150.0
20150407_CS,-370.0
20150407_CU,2250.0
20150407_FG,9360.0
20150407_HC,3260.0
20150407_I,0.0
20150407_J,22900.0
20150407_JD,-105.0
20150407_JM,2340.0
20150407_L,-1450.0
20150407_M,1050.0
20150407_MA,90.0
20150407_NI,-13968.0
20150407_OI,-3280.0
20150407_PP,-2345.0
20150407_RB,700.0
20150407_RM,2420.0
20150407_RU,-4050.0
20150407_SR,100.0
20150407_TA,1350.0
20150407_YY,-1980.0
20150407_ZC,0.0
20150407_ZN,-1775.0
20150407_p,-2540.0
20150408_A,1580.0
20150408_AG,-3325.0
20150408_AL,-2675.0
20150408_AU,-14450.0
20150408_BU,0.0
20150408_C,640.0
20150408_CF,-5725.0
20150408_CS,2370.0
20150408_CU,-19800.0
20150408_FG,-920.0
20150408_HC,330.0
20150408_I,0.0
20150408_J,12000.0
20150408_JD,-195.0
20150408_JM,300.0
20150408_L,-750.0
20150408_M,1350.0
20150408_MA,-1880.0
20150408_NI,-1844.0
20150408_OI,-120.0
20150408_PP,-1845.0
20150408_RB,-580.0
20150408_RM,2470.0
20150408_RU,35950.0
20150408_SR,590.0
20150408_TA,1200.0
20150408_YY,-3380.0
20150408_ZC,0.0
20150408_ZN,-2100.0
20150408_p,-7160.0
20150409_A,1360.0
20150409_AG,13525.0
20150409_AL,-3250.0
20150409_AU,2799.93
20150409_BU,0.0
20150409_C,-180.0
20150409_CF,-250.0
20150409_CS,-560.0
20150409_CU,-12100.0
20150409_FG,-440.0
20150409_HC,340.0
20150409_I,7550.0
20150409_J,28800.0
20150409_JD,-315.0
20150409_JM,5100.0
20150409_L,-125.0
20150409_M,9720.0
20150409_MA,390.0
20150409_NI,3250.0
20150409_OI,-3680.0
20150409_PP,-1855.0
20150409_RB,0.0
20150409_RM,10560.0
20150409_RU,10700.0
20150409_SR,-450.0
20150409_TA,550.0
20150409_YY,-1840.0
20150409_ZC,0.0
20150409_ZN,1950.0
20150409_p,1560.0
20150410_A,-3850.0
20150410_AG,-14925.0
20150410_AL,-125.0
20150410_AU,-9899.94
20150410_BU,-520.0
20150410_C,-610.0
20150410_CF,125.0
20150410_CS,-1310.0
20150410_CU,-300.0
20150410_FG,280.0
20150410_HC,-180.0
20150410_I,-7850.0
20150410_J,-8000.0
20150410_JD,-100.0
20150410_JM,3540.0
20150410_L,-875.0
20150410_M,2300.0
20150410_MA,40.0
20150410_NI,-3040.0
20150410_OI,-3080.0
20150410_PP,-2835.0
20150410_RB,-10.0
20150410_RM,5570.0
20150410_RU,-43700.0
20150410_SR,5630.0
20150410_TA,-1770.0
20150410_YY,-8800.0
20150410_ZC,0.0
20150410_ZN,9625.0
20150410_p,-1980.0
20150413_A,-1480.0
20150413_AG,-320.0
20150413_AL,4025.0
20150413_AU,-20699.94
20150413_BU,0.0
20150413_C,-390.0
20150413_CF,-4025.0
20150413_CS,-1440.0
20150413_CU,-23700.0
20150413_FG,-2050.0
20150413_HC,-1710.0
20150413_I,-200.0
20150413_J,-8150.0
20150413_JD,0.0
20150413_JM,-12570.0
20150413_L,1375.0
20150413_M,-1090.0
20150413_MA,-2130.0
20150413_NI,-10756.0
20150413_OI,-2500.0
20150413_PP,-4530.0
20150413_RB,-380.0
20150413_RM,-3280.0
20150413_RU,-750.0
20150413_SR,3200.0
20150413_TA,0.0
20150413_YY,-3060.0
20150413_ZC,0.0
20150413_ZN,-6300.0
20150413_p,840.0
20150414_A,320.0
20150414_AG,0.0
20150414_AL,1425.0
20150414_AU,-20399.85
20150414_BU,0.0
20150414_C,-2400.0
20150414_CF,-675.0
20150414_CS,-60.0
20150414_CU,13900.0
20150414_FG,0.0
20150414_HC,0.0
20150414_I,1500.0
20150414_J,0.0
20150414_JD,0.0
20150414_JM,240.0
20150414_L,2100.0
20150414_M,-1650.0
20150414_MA,-1650.0
20150414_NI,1038.0
20150414_OI,-340.0
20150414_PP,85.0
20150414_RB,170.0
20150414_RM,-2800.0
20150414_RU,-100.0
20150414_SR,720.0
20150414_TA,1100.0
20150414_YY,-520.0
20150414_ZC,0.0
20150414_ZN,-1575.0
20150414_p,1880.0
20150415_A,480.0
20150415_AG,0.0
20150415_AL,-2700.0
20150415_AU,-35600.11
20150415_BU,1800.0
20150415_C,2120.0
20150415_CF,1475.0
20150415_CS,1450.0
20150415_CU,-29400.0
20150415_FG,0.0
20150415_HC,0.0
20150415_I,-800.0
20150415_J,0.0
20150415_JD,0.0
20150415_JM,-1020.0
20150415_L,-6350.0
20150415_M,-2920.0
20150415_MA,11290.0
20150415_NI,-5104.0
20150415_OI,26660.0
20150415_PP,-12670.0
20150415_RB,-80.0
20150415_RM,-20.0
20150415_RU,3550.0
20150415_SR,-1520.0
20150415_TA,1660.0
20150415_YY,34380.0
20150415_ZC,0.0
20150415_ZN,10950.0
20150415_p,22900.0
20150416_A,-520.0
20150416_AG,0.0
20150416_AL,-1950.0
20150416_AU,-11250.04
20150416_BU,-1340.0
20150416_C,420.0
20150416_CF,1475.0
20150416_CS,160.0
20150416_CU,11700.0
20150416_FG,0.0
20150416_HC,0.0
20150416_I,-1450.0
20150416_J,-350.0
20150416_JD,0.0
20150416_JM,1560.0
20150416_L,325.0
20150416_M,1500.0
20150416_MA,1350.0
20150416_NI,5254.0
20150416_OI,-7440.0
20150416_PP,3875.0
20150416_RB,40.0
20150416_RM,0.0
20150416_RU,1350.0
20150416_SR,5350.0
20150416_TA,-340.0
20150416_YY,-8100.0
20150416_ZC,0.0
20150416_ZN,5200.0
20150416_p,-6020.0
20150417_A,-140.0
20150417_AG,-3160.0
20150417_AL,-2775.0
20150417_AU,-22049.93
20150417_BU,-1960.0
20150417_C,-4040.0
20150417_CF,-2300.0
20150417_CS,-590.0
20150417_CU,12900.0
20150417_FG,0.0
20150417_HC,-1070.0
20150417_I,-2150.0
20150417_J,-900.0
20150417_JD,2315.0
20150417_JM,-5790.0
20150417_L,550.0
20150417_M,-2860.0
20150417_MA,9870.0
20150417_NI,4270.0
20150417_OI,6500.0
20150417_PP,13775.0
20150417_RB,-1230.0
20150417_RM,140.0
20150417_RU,-4900.0
20150417_SR,720.0
20150417_TA,-260.0
20150417_YY,8500.0
20150417_ZC,0.0
20150417_ZN,-325.0
20150417_p,12320.0
20150420_A,-790.0
20150420_AG,-11465.0
20150420_AL,-1850.0
20150420_AU,-33150.16
20150420_BU,4940.0
20150420_C,-1430.0
20150420_CF,2700.0
20150420_CS,950.0
20150420_CU,-43250.0
20150420_FG,-480.0
20150420_HC,870.0
20150420_I,400.0
20150420_J,2650.0
20150420_JD,-675.0
20150420_JM,2250.0
20150420_L,75.0
20150420_M,-190.0
20150420_MA,-1090.0
20150420_NI,-1196.0
20150420_OI,4260.0
20150420_PP,-7420.0
20150420_RB,690.0
20150420_RM,-190.0
20150420_RU,1800.0
20150420_SR,-1410.0
20150420_TA,840.0
20150420_YY,4180.0
20150420_ZC,0.0
20150420_ZN,-10925.0
20150420_p,9960.0
20150421_A,-2100.0
20150421_AG,-3355.0
20150421_AL,-1375.0
20150421_AU,-12400.06
20150421_BU,-440.0
20150421_C,350.0
20150421_CF,9925.0
20150421_CS,-720.0
20150421_CU,-600.0
20150421_FG,40.0
20150421_HC,-1710.0
20150421_I,-2000.0
20150421_J,-5900.0
20150421_JD,45.0
20150421_JM,-3150.0
20150421_L,-50.0
20150421_M,-200.0
20150421_MA,-6020.0
20150421_NI,-1010.0
20150421_OI,-4720.0
20150421_PP,-6105.0
20150421_RB,-1910.0
20150421_RM,-30.0
20150421_RU,24300.0
20150421_SR,-450.0
20150421_TA,-760.0
20150421_YY,620.0
20150421_ZC,0.0
20150421_ZN,-2600.0
20150421_p,4380.0
20150422_A,-240.0
20150422_AG,3955.0
20150422_AL,-3425.0
20150422_AU,-46399.93
20150422_BU,-120.0
20150422_C,-1240.0
20150422_CF,2450.0
20150422_CS,-170.0
20150422_CU,2200.0
20150422_FG,1460.0
20150422_HC,3780.0
20150422_I,9050.0
20150422_J,2250.0
20150422_JD,585.0
20150422_JM,-4080.0
20150422_L,-450.0
20150422_M,-1700.0
20150422_MA,0.0
20150422_NI,450.0
20150422_OI,1680.0
20150422_PP,-100.0
20150422_RB,910.0
20150422_RM,-290.0
20150422_RU,39150.0
20150422_SR,4030.0
20150422_TA,1700.0
20150422_YY,1740.0
20150422_ZC,0.0
20150422_ZN,-450.0
20150422_p,1700.0
20150423_A,640.0
20150423_AG,-3760.0
20150423_AL,2125.0
20150423_AU,-20949.99
20150423_BU,-1200.0
20150423_C,-650.0
20150423_CF,-9850.0
20150423_CS,-170.0
20150423_CU,-17450.0
20150423_FG,1440.0
20150423_HC,4080.0
20150423_I,5300.0
20150423_J,-4800.0
20150423_JD,170.0
20150423_JM,-540.0
20150423_L,2850.0
20150423_M,2260.0
20150423_MA,0.0
20150423_NI,1656.0
20150423_OI,1900.0
20150423_PP,0.0
20150423_RB,7380.0
20150423_RM,2150.0
20150423_RU,-12450.0
20150423_SR,-16290.0
20150423_TA,-1600.0
20150423_YY,10360.0
20150423_ZC,0.0
20150423_ZN,-1075.0
20150423_p,980.0
20150424_A,310.0
20150424_AG,2720.0
20150424_AL,8300.0
20150424_AU,39650.0
20150424_BU,-80.0
20150424_C,-1150.0
20150424_CF,1375.0
20150424_CS,-340.0
20150424_CU,-24600.0
20150424_FG,1300.0
20150424_HC,1540.0
20150424_I,8550.0
20150424_J,24000.0
20150424_JD,-700.0
20150424_JM,2190.0
20150424_L,3550.0
20150424_M,-1840.0
20150424_MA,-130.0
20150424_NI,41226.0
20150424_OI,-5280.0
20150424_PP,245.0
20150424_RB,-90.0
20150424_RM,-1250.0
20150424_RU,41050.0
20150424_SR,-860.0
20150424_TA,-270.0
20150424_YY,-12760.0
20150424_ZC,0.0
20150424_ZN,-1125.0
20150424_p,-7920.0
20150427_A,130.0
20150427_AG,-16505.0
20150427_AL,1175.0
20150427_AU,-78850.18
20150427_BU,0.0
20150427_C,-1160.0
20150427_CF,3050.0
20150427_CS,-1220.0
20150427_CU,11450.0
20150427_FG,1000.0
20150427_HC,4140.0
20150427_I,3650.0
20150427_J,2350.0
20150427_JD,2300.0
20150427_JM,3900.0
20150427_L,4750.0
20150427_M,4430.0
20150427_MA,2210.0
20150427_NI,14280.0
20150427_OI,4060.0
20150427_PP,3895.0
20150427_RB,6810.0
20150427_RM,5810.0
20150427_RU,68750.0
20150427_SR,-3190.0
20150427_TA,-950.0
20150427_YY,4420.0
20150427_ZC,0.0
20150427_ZN,19625.0
20150427_p,3680.0
20150428_A,-480.0
20150428_AG,7805.0
20150428_AL,1350.0
20150428_AU,24849.93
20150428_BU,0.0
20150428_C,3540.0
20150428_CF,275.0
20150428_CS,-1590.0
20150428_CU,-3600.0
20150428_FG,-1180.0
20150428_HC,-1750.0
20150428_I,-3550.0
20150428_J,-7400.0
20150428_JD,-330.0
20150428_JM,-3060.0
20150428_L,-1550.0
20150428_M,-2030.0
20150428_MA,-1450.0
20150428_NI,-8300.0
20150428_OI,-5240.0
20150428_PP,230.0
20150428_RB,-4260.0
20150428_RM,-1750.0
20150428_RU,-24800.0
20150428_SR,-430.0
20150428_TA,-100.0
20150428_YY,-5740.0
20150428_ZC,0.0
20150428_ZN,-2725.0
20150428_p,-5040.0
20150429_A,4070.0
20150429_AG,-1800.0
20150429_AL,-350.0
20150429_AU,-19199.92
20150429_BU,-360.0
20150429_C,-410.0
20150429_CF,-4975.0
20150429_CS,-1890.0
20150429_CU,22450.0
20150429_FG,-40.0
20150429_HC,-4420.0
20150429_I,0.0
20150429_J,-10100.0
20150429_JD,-1780.0
20150429_JM,-2760.0
20150429_L,-1225.0
20150429_M,260.0
20150429_MA,-490.0
20150429_NI,-7344.0
20150429_OI,-3020.0
20150429_PP,-2970.0
20150429_RB,-2350.0
20150429_RM,-1990.0
20150429_RU,-100.0
20150429_SR,-2560.0
20150429_TA,260.0
20150429_YY,-1200.0
20150429_ZC,0.0
20150429_ZN,4100.0
20150429_p,-1220.0
20150430_A,-540.0
20150430_AG,-17175.0
20150430_AL,3375.0
20150430_AU,-67399.99
20150430_BU,420.0
20150430_C,-2590.0
20150430_CF,250.0
20150430_CS,3270.0
20150430_CU,92100.0
20150430_FG,0.0
20150430_HC,110.0
20150430_I,0.0
20150430_J,19700.0
20150430_JD,-320.0
20150430_JM,2310.0
20150430_L,425.0
20150430_M,-4690.0
20150430_MA,-70.0
20150430_NI,0.0
20150430_OI,9260.0
20150430_PP,390.0
20150430_RB,-500.0
20150430_RM,-260.0
20150430_RU,0.0
20150430_SR,2130.0
20150430_TA,100.0
20150430_YY,10680.0
20150430_ZC,0.0
20150430_ZN,14250.0
20150430_p,6320.0
20150504_A,-770.0
20150504_AG,-340.0
20150504_AL,-550.0
20150504_AU,-17399.95
20150504_BU,-2920.0
20150504_C,-120.0
20150504_CF,3825.0
20150504_CS,-2170.0
20150504_CU,26900.0
20150504_FG,150.0
20150504_HC,2130.0
20150504_I,0.0
20150504_J,-19650.0
20150504_JD,-1545.0
20150504_JM,-4440.0
20150504_L,-1775.0
20150504_M,-3740.0
20150504_MA,-210.0
20150504_NI,0.0
20150504_OI,21040.0
20150504_PP,-1810.0
20150504_RB,650.0
20150504_RM,-340.0
20150504_RU,0.0
20150504_SR,-2640.0
20150504_TA,-1210.0
20150504_YY,26760.0
20150504_ZC,0.0
20150504_ZN,-2900.0
20150504_p,21280.0
20150505_A,-1350.0
20150505_AG,135.0
20150505_AL,5650.0
20150505_AU,-20799.96
20150505_BU,840.0
20150505_C,-710.0
20150505_CF,-2975.0
20150505_CS,520.0
20150505_CU,28950.0
20150505_FG,-110.0
20150505_HC,-140.0
20150505_I,0.0
20150505_J,-900.0
20150505_JD,1285.0
20150505_JM,120.0
20150505_L,-450.0
20150505_M,450.0
20150505_MA,-760.0
20150505_NI,0.0
20150505_OI,-4200.0
20150505_PP,-2040.0
20150505_RB,170.0
20150505_RM,-7700.0
20150505_RU,0.0
20150505_SR,1160.0
20150505_TA,-1240.0
